url,slug,season,pattern,status
https://www.topyacht.net.au/results/syc/2019-20/club/index.htm,syc,2019-20,slug/season/club,404
https://www.topyacht.net.au/results/2019-2020/syc/index.htm,syc,2019-2020,season/slug,404
https://www.topyacht.net.au/results/syc/2019-2020/club/index.htm,syc,2019-2020,slug/season/club,404
https://www.topyacht.net.au/results/2020/syc/index.htm,syc,2020,season/slug,404
https://www.topyacht.net.au/results/syc/2020/club/index.htm,syc,2020,slug/season/club,404
https://www.topyacht.net.au/results/2020-21/syc/index.htm,syc,2020-21,season/slug,404
https://www.topyacht.net.au/results/syc/2020-21/club/index.htm,syc,2020-21,slug/season/club,404
https://www.topyacht.net.au/results/2020-2021/syc/index.htm,syc,2020-2021,season/slug,404
https://www.topyacht.net.au/results/syc/2020-2021/club/index.htm,syc,2020-2021,slug/season/club,404
https://www.topyacht.net.au/results/2021/syc/index.htm,syc,2021,season/slug,404
https://www.topyacht.net.au/results/syc/2021/club/index.htm,syc,2021,slug/season/club,404
https://www.topyacht.net.au/results/2021-22/syc/index.htm,syc,2021-22,season/slug,404
https://www.topyacht.net.au/results/syc/2021-22/club/index.htm,syc,2021-22,slug/season/club,404
https://www.topyacht.net.au/results/2021-2022/syc/index.htm,syc,2021-2022,season/slug,404
https://www.topyacht.net.au/results/syc/2021-2022/club/index.htm,syc,2021-2022,slug/season/club,404
https://www.topyacht.net.au/results/2022/syc/index.htm,syc,2022,season/slug,404
https://www.topyacht.net.au/results/syc/2022/club/index.htm,syc,2022,slug/season/club,404
https://www.topyacht.net.au/results/2022-23/syc/index.htm,syc,2022-23,season/slug,404
https://www.topyacht.net.au/results/syc/2022-23/club/index.htm,syc,2022-23,slug/season/club,404
https://www.topyacht.net.au/results/2022-2023/syc/index.htm,syc,2022-2023,season/slug,404
https://www.topyacht.net.au/results/syc/2022-2023/club/index.htm,syc,2022-2023,slug/season/club,404
https://www.topyacht.net.au/results/2023/syc/index.htm,syc,2023,season/slug,404
https://www.topyacht.net.au/results/syc/2023/club/index.htm,syc,2023,slug/season/club,404
https://www.topyacht.net.au/results/2023-24/syc/index.htm,syc,2023-24,season/slug,404
https://www.topyacht.net.au/results/syc/2023-24/club/index.htm,syc,2023-24,slug/season/club,404
https://www.topyacht.net.au/results/2023-2024/syc/index.htm,syc,2023-2024,season/slug,404
https://www.topyacht.net.au/results/syc/2023-2024/club/index.htm,syc,2023-2024,slug/season/club,404
https://www.topyacht.net.au/results/2024/syc/index.htm,syc,2024,season/slug,404
https://www.topyacht.net.au/results/syc/2024/club/index.htm,syc,2024,slug/season/club,404
https://www.topyacht.net.au/results/2024-25/syc/index.htm,syc,2024-25,season/slug,404
https://www.topyacht.net.au/results/syc/2024-25/club/index.htm,syc,2024-25,slug/season/club,404
https://www.topyacht.net.au/results/2024-2025/syc/index.htm,syc,2024-2025,season/slug,404
https://www.topyacht.net.au/results/syc/2024-2025/club/index.htm,syc,2024-2025,slug/season/club,404
https://www.topyacht.net.au/results/2025/syc/index.htm,syc,2025,season/slug,404
https://www.topyacht.net.au/results/syc/2025/club/index.htm,syc,2025,slug/season/club,404
https://www.topyacht.net.au/results/2025-26/syc/index.htm,syc,2025-26,season/slug,404
https://www.topyacht.net.au/results/syc/2025-26/club/index.htm,syc,2025-26,slug/season/club,404
